ID,Idioma,Nombre_Idioma,Texto,Split,Tokens,Caracteres,Palabras,Tokens_por_palabra,Tokens_por_caracter,Tokens_English,IDTL
699,deu_Latn,Deutsch,Dieser Brief muss vom ecuadorianischen Außenministerium für legal erklärt werden und bestimmte Anforderungen erfüllen.,dev,30,118,14,2.142857142857143,0.2542372881355932,20,1.5
700,deu_Latn,Deutsch,"Diese Erfordernisse sind dafür ausgelegt, einen geregelten Migrationsstrom zwischen den beiden Ländern sicherzustellen.",dev,28,119,13,2.1538461538461537,0.23529411764705882,15,1.8666666666666667
701,deu_Latn,Deutsch,"Kubanische Staatsbürger, die Inhaber einer Green Card der USA sind, sollten ein ecuadorianisches Konsulat aufsuchen, um eine Befreiung von dieser Auflage zu erhalten.",dev,49,166,23,2.130434782608696,0.29518072289156627,25,1.96
702,deu_Latn,Deutsch,"Ihr Reisepass muss mindestens 6 Monate über den Zeitraum Ihrer Reise hinaus gültig sein. Ein Rück- oder Weiterflugticket wird benötigt, um die Länge Ihres Aufenthalts nachzuweisen.",dev,56,180,26,2.1538461538461537,0.3111111111111111,32,1.75
703,deu_Latn,Deutsch,"Touren sind für größere Gruppen billiger. Sollten Sie alleine oder lediglich mit einem Freund bzw. einer Freundin unterwegs sein, dann sollten Sie sich mit anderen zusammentun und versuchen, eine Gruppe von vier bis sechs Personen zu gründen, um einen für die einzelne Person günstigeren Tarif zu erhalten.",dev,78,306,47,1.6595744680851063,0.2549019607843137,40,1.95
704,deu_Latn,Deutsch,"Aber darüber sollten Sie sich keine Gedanken machen, weil Touristen oft zusammengefasst werden, damit die Fahrzeuge voll werden.",dev,29,128,18,1.6111111111111112,0.2265625,22,1.3181818181818181
705,deu_Latn,Deutsch,"Das ist anscheinend eher ein Trick, um die Leute glauben zu machen, dass sie mehr bezahlen müssen.",dev,26,98,17,1.5294117647058822,0.2653061224489796,20,1.3
706,deu_Latn,Deutsch,"Hoch über dem nördlichen Rand von Machu Picchu türmt dieser steile Berg, der oft die Kulisse vieler Fotos der Ruinen darstellt.",dev,37,127,21,1.7619047619047619,0.29133858267716534,26,1.4230769230769231
707,deu_Latn,Deutsch,"Von unten sieht es etwas entmutigend aus und es ist ein steiler und schwieriger Aufstieg, aber die meisten einigermaßen fitten Personen sollten in der Lage sein, ihn in etwa 45 Minuten zu bewältigen.",dev,52,199,33,1.5757575757575757,0.2613065326633166,34,1.5294117647058822
708,deu_Latn,Deutsch,"Der größte Teil des Wegverlaufs ist mit Steinstufen versehen, und in den steileren Abschnitten bilden Stahlseile ein stützendes Geländer.",dev,40,137,19,2.1052631578947367,0.291970802919708,24,1.6666666666666667
709,deu_Latn,Deutsch,"Rechnen Sie jedoch damit, außer Atem zu sein, und seien Sie in den steileren Abschnitten vorsichtig, besonders wenn es nass ist, da es dort schnell gefährlich werden kann.",dev,47,171,28,1.6785714285714286,0.27485380116959063,30,1.5666666666666667
710,deu_Latn,Deutsch,"In der Nähe des Gipfels ist eine winzige Höhle zu durchqueren, die recht niedrig und sehr eng ist.",dev,31,98,18,1.7222222222222223,0.3163265306122449,24,1.2916666666666667
711,deu_Latn,Deutsch,"Die Sehenswürdigkeiten und die Tierwelt der Galapagosinseln lassen sich am besten per Boot besichtigen, so wie Charles Darwin es 1835 tat.",dev,39,138,21,1.8571428571428572,0.2826086956521739,27,1.4444444444444444
712,deu_Latn,Deutsch,Mehr als 60 Kreuzfahrtschiffe sind in den Gewässern rund um die Galapagos-Inseln unterwegs – deren Größe von 8 bis 100 Fahrtgästen reichen kann.,dev,50,144,23,2.1739130434782608,0.3472222222222222,23,2.1739130434782608
713,deu_Latn,Deutsch,Die meisten Menschen buchen ihren Platz lange im Voraus (da die Boote während der Hochsaison normalerweise voll sind).,dev,28,118,18,1.5555555555555556,0.23728813559322035,20,1.4
714,deu_Latn,Deutsch,"Stellen Sie sicher, dass Sie über einen auf die Galapagos-Inseln spezialisierten Vermittler buchen, der über ein breites Spektrum an Schiffen gut Bescheid weiß.",dev,44,160,23,1.9130434782608696,0.275,25,1.76
715,deu_Latn,Deutsch,"So können Sie sichergehen, dass das Schiff am besten zu Ihren besonderen Wünschen und/oder Einschränkungen passt.",dev,31,113,16,1.9375,0.2743362831858407,20,1.55
716,deu_Latn,Deutsch,"Bevor die Spanier im 16. Jahrhundert Chile erreichten, war der Norden des Landes unter den Herrschaft der Inka, während die Mitte und der Süden des Landes von den einheimischen Araukanern (Mapuche) bewohnt wurde.",dev,61,212,33,1.8484848484848484,0.28773584905660377,35,1.7428571428571429
717,deu_Latn,Deutsch,"Die Mapuche waren auch eine der letzten unabhängigen Ureinwohnergruppen Amerikas, die bis nach der Unabhängigkeit Chiles nicht vollständig in die spanischsprachige Herrschaft absorbiert wurden.",dev,53,193,24,2.2083333333333335,0.27461139896373055,29,1.8275862068965518
718,deu_Latn,Deutsch,"Obwohl Chile 1810 seine Unabhängigkeit erklärte (inmitten der Napoleonischen Kriege, durch die Spanien einige Jahre keine funktionierende Zentralregierung hatte), konnte der endgültige Sieg erst 1818 errungen werden.",dev,58,216,27,2.1481481481481484,0.26851851851851855,43,1.3488372093023255
719,deu_Latn,Deutsch,"Die Dominikanische Republik (spanisch: República Dominicana) ist ein Land in der Karibik, das die östliche Hälfte der Insel Hispaniola umfasst, die es mit Haiti teilt.",dev,49,167,25,1.96,0.2934131736526946,32,1.53125
720,deu_Latn,Deutsch,"Neben weißen Sandstränden und Berglandschaften beheimatet das Land auch die älteste europäische Stadt Amerikas, die heute zu Santo Domingo gehört.",dev,40,146,20,2.0,0.273972602739726,28,1.4285714285714286
721,deu_Latn,Deutsch,Die Insel wurde ursprünglich von den Taíno und Kariben bewohnt. Die Kariben sprachen Arawakisch und kamen etwa 10.000 Jahre v. Chr. dort an.,dev,46,140,23,2.0,0.32857142857142857,36,1.2777777777777777
722,deu_Latn,Deutsch,Innerhalb einiger weniger Jahre nach der Ankunft der europäischen Entdecker hatte die Bevölkerungsgruppe der Taino durch die spanischen Konquistadoren einen signifikanten Bevölkerungsrückgang erfahren.,dev,52,201,23,2.260869565217391,0.25870646766169153,28,1.8571428571428572
723,deu_Latn,Deutsch,Nach Fray Bartolomé de las Casas (Tratado de las Indias) töteten die spanischen Eroberer zwischen 1492 und 1498 rund 100.000 Taínos.,dev,47,132,21,2.238095238095238,0.3560606060606061,43,1.0930232558139534
724,deu_Latn,Deutsch,"Jardín de la Unión. Diese Anlage wurde als Atrium für ein Kloster aus dem 17. Jahrhundert gebaut, von dem als einziges Gebäude der Templo de San Diego erhalten ist.",dev,50,164,29,1.7241379310344827,0.3048780487804878,38,1.3157894736842106
725,deu_Latn,Deutsch,"Jetzt dient es als zentraler Platz, an dem tags- und nachtsüber zahlreiche Veranstaltungen stattfinden.",dev,29,103,14,2.0714285714285716,0.2815533980582524,22,1.3181818181818181
726,deu_Latn,Deutsch,"Es befinden sich zahlreiche Restaurants in der Umgebung des Gartens, wo nachmittags und abends oft kostenlose Konzerte im zentralen Pavillon stattfinden .",dev,39,154,22,1.7727272727272727,0.2532467532467532,30,1.3
727,deu_Latn,Deutsch,"Callejon del Beso (Kussgasse). Zwei Balkone, die nur 69 cm Abstand haben, sind der Ort einer alten Liebeserzählung.",dev,39,115,18,2.1666666666666665,0.3391304347826087,31,1.2580645161290323
728,deu_Latn,Deutsch,Für etwas Kleingeld berichten Ihnen ein paar Kinder von der Geschichte.,dev,15,71,11,1.3636363636363635,0.2112676056338028,13,1.1538461538461537
729,deu_Latn,Deutsch,"Bowen Island eignet sich als beliebter Tages- oder Wochenendausflug mit Kajakfahren, Wandern, Shops, Restaurants und vielem mehr.",dev,36,129,17,2.1176470588235294,0.27906976744186046,24,1.5
730,deu_Latn,Deutsch,"Diese authentische Gemeinde befindet sich in Howe Sound in der Nähe von Vancouver und ist leicht mit regelmäßig fahrenden Wassertaxis zu erreichen, die von Granville Island in der Innenstadt Vancouvers abfahren.",dev,54,211,31,1.7419354838709677,0.2559241706161137,28,1.9285714285714286
731,deu_Latn,Deutsch,"Für diejenigen, die gerne im Freien aktiv sind, ist eine Wanderung hinauf zum Sea-to-Sky-Corridor unerlässlich.",dev,34,111,15,2.2666666666666666,0.3063063063063063,18,1.8888888888888888
732,deu_Latn,Deutsch,"Whistler (1,5 Autostunden von Vancouver entfernt) ist teuer, aber aufgrund der Olympischen Winterspiele 2010 sehr bekannt.",dev,35,122,16,2.1875,0.28688524590163933,26,1.3461538461538463
733,deu_Latn,Deutsch,"Erfreuen Sie sich den Winter über an einigen der Top-Skigebiete Nordamerikas, und während des Sommers sollten Sie echtes Mountainbiken ausprobieren.",dev,40,148,20,2.0,0.2702702702702703,24,1.6666666666666667
734,deu_Latn,Deutsch,"Genehmigungen müssen im Voraus bestellt werden. Sie benötigen eine Genehmigung, um in La Sirena zu übernachten.",dev,32,111,16,2.0,0.2882882882882883,21,1.5238095238095237
735,deu_Latn,Deutsch,"Sirena ist die einzige Rangerstation, die neben Zelten auch Übernachtung im Schlafsaal und warme Mahlzeiten anbietet. La Leona, San Pedrillo und Los Patos bieten nur Camping ohne Verpflegung an.",dev,58,194,29,2.0,0.29896907216494845,42,1.380952380952381
736,deu_Latn,Deutsch,"Es ist möglich, eine Parklizenz direkt bei der Rangerstation in Puerto Jiménez zu bekommen, aber sie akzeptieren keine Kreditkarten",dev,32,131,19,1.6842105263157894,0.24427480916030533,25,1.28
737,deu_Latn,Deutsch,Die Parkverwaltung (MINAE) stellt Genehmigungen  für den Park nicht früher als einen Monat vor der geplanten Ankunft aus.,dev,34,121,18,1.8888888888888888,0.2809917355371901,22,1.5454545454545454
738,deu_Latn,Deutsch,CafeNet El Sol bietet einen Reservierungsservice gegen eine Gebühr von 30 US-Dollar bzw. 10 US-Dollar für Tageskarten an. Einzelheiten dazu findet man auf deren Corcovado-Seite.,dev,50,177,25,2.0,0.2824858757062147,33,1.5151515151515151
739,deu_Latn,Deutsch,"Die Cookinseln sind ein Inselstaat, der frei mit Neuseeland assoziiert ist, und sie liegen in Polynesien in der Mitte des Südpazifiks.",dev,43,134,21,2.0476190476190474,0.3208955223880597,29,1.4827586206896552
740,deu_Latn,Deutsch,"Es ist eine Inselgruppe mit 15 Inseln, die sich über 2,2 Millionen Quadratkilometer Ozeanfläche ausbreiten.",dev,35,107,15,2.3333333333333335,0.32710280373831774,23,1.5217391304347827
741,deu_Latn,Deutsch,Mit der gleichen Zeitzone wie Hawaii werden die Inseln manchmal als „Hawaii Down Under“ bezeichnet.,dev,26,99,15,1.7333333333333334,0.26262626262626265,21,1.2380952380952381
742,deu_Latn,Deutsch,"Obwohl kleiner, erinnert es manche älteren Besucher an Hawaii, bevor es zum Bundesstaat wurde, ohne all die großen Touristenhotels und andere Bebauung.",dev,42,151,22,1.9090909090909092,0.2781456953642384,23,1.826086956521739
743,deu_Latn,Deutsch,"Die Cookinseln weisen keine Städte auf, sondern bestehen aus 15 verschiedenen Inseln. Die wichtigsten sind Rarotonga und Aitutaki.",dev,37,130,18,2.0555555555555554,0.2846153846153846,31,1.1935483870967742
744,deu_Latn,Deutsch,In entwickelten Ländern ist das Anbieten von Luxus-Gästehäusern heute zu einer Art Kunstform erhoben worden.,dev,33,108,15,2.2,0.3055555555555556,21,1.5714285714285714
745,deu_Latn,Deutsch,Am oberen Ende der Skala konkurrieren die B&Bs natürlich vor allem um zwei Hauptpunkte: Schlafplätze und Frühstück.,dev,34,115,17,2.0,0.2956521739130435,20,1.7
746,deu_Latn,Deutsch,"Folglich kann man bei den besten dieser Unterkünfte das opulenteste Bettzeug, eventuell eine von Hand gemachte Bettdecke oder ein antikes Bettgestell, finden.",dev,40,158,22,1.8181818181818181,0.25316455696202533,27,1.4814814814814814
747,deu_Latn,Deutsch,Beim Frühstück kann es saisonale Köstlichkeiten der Region oder das Spezialgericht des Gastgebers geben.,dev,28,104,14,2.0,0.2692307692307692,17,1.6470588235294117
748,deu_Latn,Deutsch,"Der Rahmen kann ein historischer Altbau mit einer antiken Austattung, einem schön hergerichteten Gelände und einem Schwimmbecken sein.",dev,33,134,18,1.8333333333333333,0.2462686567164179,20,1.65
749,deu_Latn,Deutsch,"In das eigene Auto einzusteigen und sich auf eine lange Reise zu begeben, hat durch seine Einfachheit eine immanente Anziehungskraft.",dev,35,133,20,1.75,0.2631578947368421,21,1.6666666666666667
750,deu_Latn,Deutsch,Anders als bei größeren Fahrzeugen sind Sie wahrscheinlich bereits mit dem Fahren Ihres Autos vertraut und kennen dessen Grenzen.,dev,32,129,19,1.6842105263157894,0.24806201550387597,18,1.7777777777777777
751,deu_Latn,Deutsch,Das Aufstellen eines Zeltes auf einem Privatgrundstück oder in einer beliebig großen Stadt kann schnell zu unerwünschten Reaktionen führen.,dev,35,139,19,1.8421052631578947,0.2517985611510791,20,1.75
752,deu_Latn,Deutsch,"Kurz gesagt ist die Nutzung des eigenen Autos eine tolle Option für einen Roadtrip, aber eher nicht für Camping.",dev,26,112,19,1.368421052631579,0.23214285714285715,25,1.04
753,deu_Latn,Deutsch,"Camping mit einem Auto ist eine Möglichkeit, sofern Sie einen geräumigen Minivan, ein SUV, eine Limousine oder einen Kombiwagen besitzen, der über umklappbare Sitze verfügt.",dev,49,173,25,1.96,0.2832369942196532,26,1.8846153846153846
754,deu_Latn,Deutsch,"Das Erbe mancher Hotels reicht zurück in die goldene Zeit der Dampfeisenbahnen und Ozeanliner, die Zeit vor dem zweiten Weltkrieg, das 19. oder frühe 20. Jahrhundert.",dev,52,166,26,2.0,0.3132530120481928,34,1.5294117647058822
755,deu_Latn,Deutsch,In diesen Hotels pflegten die Reichen und Berühmten ihrer Zeit zu übernachteten und gutes Essen und Nachtleben zu genießen.,dev,33,123,19,1.736842105263158,0.2682926829268293,23,1.434782608695652
756,deu_Latn,Deutsch,"Die antiken Einrichtungen, das Nichtvorhandensein moderner Bequemlichkeiten und eine gewisse elegante Bejahrtheit machen auch ihren Charakter aus.",dev,38,146,17,2.235294117647059,0.2602739726027397,25,1.52
757,deu_Latn,Deutsch,"Obwohl sie üblicherweise in Privatbesitz sind, beherbergen sie manchmal Staatsoberhäupter und andere Würdenträger, die zu Besuch sind.",dev,46,134,17,2.7058823529411766,0.34328358208955223,20,2.3
758,deu_Latn,Deutsch,"Sehr wohlhabende Reisende könnten sich für eine Flugreise rund um die Welt entscheiden, die sich mit Besuchen vieler dieser Hotels abwechselt.",dev,38,142,21,1.8095238095238095,0.2676056338028169,24,1.5833333333333333
759,deu_Latn,Deutsch,"Bei einem sogenannten Hospitality Exchange Network handelt es sich um die Organisation, die Reisende in den Städten, die sie besuchen, mit Einheimischen zusammenbringt.",dev,40,168,23,1.7391304347826086,0.23809523809523808,21,1.9047619047619047
760,deu_Latn,Deutsch,Einem solchen Netzwerk beizutreten erfordert für gewöhnlich bloß das Ausfüllen eines Online-Formulars; obwohl einige Netzwerke zusätzliche Überprüfungen anbieten oder erfordern.,dev,53,177,20,2.65,0.2994350282485876,23,2.3043478260869565
761,deu_Latn,Deutsch,Eine Liste der verfügbaren Unterkünfte bekommt man nun entweder ausgedruckt oder online zur Verfügung gestellt. Sie umfasst manchmal Empfehlungen und Berichte anderer Reisender.,dev,50,177,23,2.1739130434782608,0.2824858757062147,24,2.0833333333333335
762,deu_Latn,Deutsch,"Couchsurfing wurde im Januar 2004 gegründet, weil der Computerprogrammierer Casey Fenton für eine Reise nach Island zwar einen billigen Flug, aber keine Übernachtungsmöglichkeit gefunden hatte.",dev,52,193,25,2.08,0.2694300518134715,32,1.625
763,deu_Latn,Deutsch,Er schickte E-Mails an Studenten der örtlichen Universität und erhielt eine überwältigende Anzahl von Angeboten für eine kostenlose Unterkunft.,dev,38,143,19,2.0,0.26573426573426573,18,2.111111111111111
764,deu_Latn,Deutsch,"Hostels richten sich in erster Linie an junge Leute – ein typischer Gast ist in seinen Zwanzigern –, aber man findet dort oft auch ältere Reisende.",dev,40,147,26,1.5384615384615385,0.272108843537415,26,1.5384615384615385
765,deu_Latn,Deutsch,"Familien mit Kindern sind ein seltener Anblick, doch einige Herbergen erlauben ihre Unterbringung in Privatzimmern.",dev,32,115,15,2.1333333333333333,0.2782608695652174,20,1.6
766,deu_Latn,Deutsch,"Die Stadt Peking in China wird im Jahr 2022 Gastgeber der Olympischen Winterspiele sein und ist damit die erste Stadt, die sowohl die Sommer- als auch die Winterolympiade ausrichtet.",dev,46,182,29,1.5862068965517242,0.25274725274725274,38,1.2105263157894737
767,deu_Latn,Deutsch,Peking wird Gastgeber der Eröffnungs- und Schlusszeremonie sowie der Halleneisveranstaltungen sein.,dev,28,99,11,2.5454545454545454,0.2828282828282828,15,1.8666666666666667
768,deu_Latn,Deutsch,"Weitere Skiveranstaltungen finden im Skigebiet Taizicheng in Zhangjiakou statt, etwa 220 km (140 Meilen) von Peking entfernt.",dev,39,125,17,2.2941176470588234,0.312,30,1.3
769,deu_Latn,Deutsch,"Die meisten Tempel haben ein jährliches Fest zwischen Ende November und Mitte Mai, das je nach Jahreskalender des jeweiligen Tempels unterschiedlich ist.",dev,34,153,22,1.5454545454545454,0.2222222222222222,28,1.2142857142857142
770,deu_Latn,Deutsch,"Die meisten Tempelfeste werden im Rahmen des Tempeljubiläums, des Geburtstags der obersten Gottheit oder anderer wichtiger Ereignisse im Zusammenhang mit dem Tempel gefeiert.",dev,47,174,23,2.0434782608695654,0.27011494252873564,29,1.6206896551724137
771,deu_Latn,Deutsch,"Die Tempelfeste in Kerala mit regelmäßigen Umzügen geschmückter Elefanten, Tempelorchester und anderen Festlichkeiten sind sehr interessant zu beobachten,",dev,39,154,18,2.1666666666666665,0.2532467532467532,24,1.625
772,deu_Latn,Deutsch,Eine Weltausstellung (häufig Welt-Expo oder einfach Expo genannt) ist ein großes internationales Festival der Künste und Wissenschaften.,dev,36,136,17,2.1176470588235294,0.2647058823529412,25,1.44
773,deu_Latn,Deutsch,"Teilnehmende Länder stellen in nationalen Pavillons künstlerische und pädagogische Exponate aus, um globale Anliegen oder die Kultur und Geschichte des jeweiligen Landes zu präsentieren.",dev,51,186,24,2.125,0.27419354838709675,26,1.9615384615384615
774,deu_Latn,Deutsch,"Internationale Gartenbauausstellungen sind spezielle Ereignisse, bei denen Blumenschauen, botanische Gärten und alles sonst, was mit Pflanzen zu tun hat, präsentiert werden.",dev,47,173,21,2.238095238095238,0.27167630057803466,23,2.0434782608695654
775,deu_Latn,Deutsch,"Obwohl sie theoretisch jährlich stattfinden können (solange sie in unterschiedlichen Ländern sind), ist das in der Praxis anders.",dev,33,129,18,1.8333333333333333,0.2558139534883721,24,1.375
776,deu_Latn,Deutsch,"Diese Veranstaltungen gehen zumeist über drei bis sechs Monate und werden an Orten abgehalten, die mindestens 50 Hektar umfassen.",dev,37,129,19,1.9473684210526316,0.2868217054263566,23,1.608695652173913
777,deu_Latn,Deutsch,Im Laufe der Jahre wurden viele verschiedene Filmformate verwendet. Der normale 35-mm-Film (Negative mit Maßen von 36 x 24 mm) ist am verbreitetsten.,dev,41,149,23,1.7826086956521738,0.2751677852348993,33,1.2424242424242424
778,deu_Latn,Deutsch,"Er kann zumeist recht einfach nachgelegt werden, wenn er Ihnen ausgeht, und er verfügt über eine Auflösung, die ungefähr der von aktuellen digitalen Spiegelreflexkameras entspricht.",dev,50,181,25,2.0,0.27624309392265195,24,2.0833333333333335
779,deu_Latn,Deutsch,"Einige Mittelformat-Filmkameras verwenden ein Format von 6 x 6 cm, genauer gesagt, ein 56 x 56 mm großes Negativ.",dev,39,113,19,2.0526315789473686,0.34513274336283184,26,1.5
780,deu_Latn,Deutsch,Das führt zu einer fast viermal höheren Auflösung als bei einem 35-mm-Negativ (3136 mm² im Vergleich zu 864).,dev,36,109,18,2.0,0.3302752293577982,22,1.6363636363636365
781,deu_Latn,Deutsch,"Die Tierwelt ist eines des schwierigsten Motive für einen Fotografen. Man braucht für diese Art der Fotografie sowohl Glück als auch Geduld, Erfahrung und eine gute Ausrüstung.",dev,49,176,27,1.8148148148148149,0.2784090909090909,27,1.8148148148148149
782,deu_Latn,Deutsch,"Wildtierfotografie wird oft als gegeben hingenommen, aber wie auch bei anderer Fotografie gilt, dass ein Bild mehr sagt als tausend Worte.",dev,38,138,21,1.8095238095238095,0.2753623188405797,23,1.6521739130434783
783,deu_Latn,Deutsch,"Wildtierfotografie benötigt oft lange Teleobjektive, obwohl für Motive wie eine Vogelschar oder ein kleines Lebewesen andere Objektive erforderlich sind.",dev,42,153,19,2.210526315789474,0.27450980392156865,26,1.6153846153846154
784,deu_Latn,Deutsch,Viele exotische Tiere sind nur schwer zu entdecken und in manchen Parks gibt es Vorschriften für Fotoaufnahmen zu kommerziellen Zwecken.,dev,38,136,20,1.9,0.27941176470588236,20,1.9
785,deu_Latn,Deutsch,"Wildtiere können entweder scheu oder aggressiv sein. Die Umgebung kann kalt, heiß oder anderweitig feindselig sein.",dev,31,115,16,1.9375,0.26956521739130435,21,1.4761904761904763
786,deu_Latn,Deutsch,"Es gibt auf der Welt über 5.000 verschiedene Sprachen, darunter mehr als zwanzig mit 50 Millionen oder mehr Sprechern.",dev,31,118,19,1.631578947368421,0.2627118644067797,23,1.3478260869565217
787,deu_Latn,Deutsch,"Geschriebene Worte sind oft auch leichter zu verstehen als gesprochene Worte. Dies gilt insbesondere für Adressen, bei denen eine deutliche Aussprache häufig schwer fällt.",dev,46,171,24,1.9166666666666667,0.26900584795321636,29,1.5862068965517242
788,deu_Latn,Deutsch,"Viele gesamte Nationen sprechen fließend Englisch, und in noch mehr Ländern kann man – vor allem bei jüngeren Menschen – begrenzte Englischkenntnisse erwarten.",dev,47,159,23,2.0434782608695654,0.29559748427672955,25,1.88
789,deu_Latn,Deutsch,"Stellen Sie sich vor, wie eine Person aus Manchester, eine aus Boston, eine aus Jamaika und eine aus Sydney in einem Restaurant in Toronto zusammen beim Essen sitzen.",dev,35,166,28,1.25,0.21084337349397592,34,1.0294117647058822
790,deu_Latn,Deutsch,"Sie ergötzen sich an gegenseitig erzählten Geschichten aus ihren Heimatstädten, dargeboten in ihren ausgeprägten Akzenten und lokalen Jargons.",dev,45,142,18,2.5,0.31690140845070425,23,1.9565217391304348
791,deu_Latn,Deutsch,"Essen im Supermarkt zu kaufen ist normalerweise der günstigste Weg, um satt zu werden. Ohne Kochgelegenheit ist die Auswahl jedoch auf fertig zubereitete Gerichte beschränkt.",dev,49,174,25,1.96,0.28160919540229884,26,1.8846153846153846
792,deu_Latn,Deutsch,Supermärkte erhalten eine zunehmende Vielfalt an Fertiggerichten. Einige bieten sogar Mikrowellen und andere Methoden zum Aufwärmen des Essens.,dev,39,143,18,2.1666666666666665,0.2727272727272727,27,1.4444444444444444
793,deu_Latn,Deutsch,"In einigen Ländern oder Ladenarten gibt es mindestens ein Restaurant vor Ort, das häufig eher ungezwungen und erschwinglich ist.",dev,33,128,19,1.736842105263158,0.2578125,25,1.32
794,deu_Latn,Deutsch,Erstellen Sie Kopien Ihrer Police und der Kontaktdaten Ihres Versicherers und tragen Sie diese bei sich.,dev,26,104,16,1.625,0.25,16,1.625
795,deu_Latn,Deutsch,Für Beratungen/Autorisierungen und Antragstellungen müssen sie die E-Mail-Adresse und die internationalen Telefonnummern des Versicherers angeben.,dev,36,146,15,2.4,0.2465753424657534,23,1.565217391304348
796,deu_Latn,Deutsch,Bewahren Sie eine weitere Kopie in Ihrem Gepäck und online auf (E-Mail an Sie selbst mit Anhang oder gespeichert in der „Cloud“).,dev,36,129,22,1.6363636363636365,0.27906976744186046,23,1.565217391304348
797,deu_Latn,Deutsch,"Falls Sie mit einem Laptop oder einem Tablet reisen, legen Sie eine Kopie im Speicher oder auf der Festplatte an (die ohne Internet verfügbar ist).",dev,37,147,25,1.48,0.25170068027210885,22,1.6818181818181819
798,deu_Latn,Deutsch,"Geben Sie Kopien der Versicherung/Kontaktdaten auch an Mitreisende und Verwandte oder Freunde zu Hause, die bereit sind zu helfen.",dev,39,130,19,2.0526315789473686,0.3,18,2.1666666666666665
799,deu_Latn,Deutsch,"Elche sind nicht von Natur aus aggressiv, verteidigen sich aber, wenn sie eine Bedrohung wahrnehmen.",dev,26,100,15,1.7333333333333334,0.26,23,1.1304347826086956
800,deu_Latn,Deutsch,"Menschen, die den Elch nicht als mögliche Bedrohung betrachten, können ihm zu nahe kommen und sich selbst in Gefahr bringen.",dev,33,124,20,1.65,0.2661290322580645,22,1.5
801,deu_Latn,Deutsch,"Trinken Sie alkoholische Getränke in Maßen. Alkohol wirkt sich auf jeden anders aus und es ist sehr wichtig, die eigene Grenze zu kennen.",dev,41,137,23,1.7826086956521738,0.29927007299270075,19,2.1578947368421053
802,deu_Latn,Deutsch,Zu den möglichen langfristigen gesundheitlichen Problemen durch übermäßigen Alkoholkonsum können Leberschäden und sogar Blindheit und Tod gehören. Die potenzielle Gefahr wird durch den Konsum von illegal hergestelltem Alkohol erhöht.,dev,68,233,29,2.3448275862068964,0.2918454935622318,29,2.3448275862068964
803,deu_Latn,Deutsch,"Illegale Spirituosen können verschiedene gefährliche Verunreinigungen enthalten, darunter Methanol, das schon in geringen Dosen zu Blindheit oder Tod führen kann.",dev,42,162,20,2.1,0.25925925925925924,23,1.826086956521739
804,deu_Latn,Deutsch,"Brillen können in anderen Ländern billiger sein, besonders in Ländern mit niedrigem Einkommen, wo die Lohnkosten geringer sind.",dev,37,127,18,2.0555555555555554,0.29133858267716534,22,1.6818181818181819
805,deu_Latn,Deutsch,"Ziehen Sie in Betracht, eine Augenuntersuchung im Heimatland zu machen, insbesondere wenn diese von der Versicherung abgedeckt ist, und das Rezept dann in einem anderen Land einzulösen.",dev,53,185,27,1.962962962962963,0.2864864864864865,24,2.2083333333333335
806,deu_Latn,Deutsch,"Hochwertige Markenfassungen, die in solchen Gebieten erhältlich sind, können zwei Probleme aufweisen - einige sind vielleicht Fälschungen, die echten, importierten sind vielleicht teurer als im eigenen Land.",dev,53,207,27,1.962962962962963,0.2560386473429952,33,1.606060606060606
807,deu_Latn,Deutsch,Kaffee ist eines der weltweit am meisten gehandelten Güter und Sie können in Ihrer Heimatregion wahrscheinlich viele verschiedene Sorten finden.,dev,32,144,20,1.6,0.2222222222222222,23,1.391304347826087
808,deu_Latn,Deutsch,"Dennoch gibt es auf der ganzen Welt viele unterschiedliche Arten, Kaffee zu trinken, die man erleben sollte.",dev,29,108,17,1.7058823529411764,0.26851851851851855,18,1.6111111111111112
809,deu_Latn,Deutsch,"Beim Canyoning (auch Schluchteln genannt) geht es darum, in den Grund einer Schlucht zu steigen, die entweder trocken oder voller Wasser ist.",dev,41,141,22,1.8636363636363635,0.2907801418439716,30,1.3666666666666667
810,deu_Latn,Deutsch,"Elemente des Canyonings sind Schwimmen, Klettern und Springen – doch es hat für Einsteiger relativ geringe Anforderungen an Training und körperliche Verfassung (zum Beispiel im Vergleich zu Felsenklettern, Sporttauchen und dem alpinen Skisport).",dev,67,245,33,2.0303030303030303,0.27346938775510204,41,1.6341463414634145
811,deu_Latn,Deutsch,"Wandern ist eine Outdoor-Aktivität, die darin besteht, in der Natur, oft auf Wanderwegen, zu Fuß zu gehen.",dev,31,106,17,1.8235294117647058,0.29245283018867924,19,1.631578947368421
812,deu_Latn,Deutsch,"Tageswanderungen umfassen Strecken von weniger als einer Meile bis hin zu längeren Strecken, die an einem einzigen Tag zurückgelegt werden können.",dev,38,146,21,1.8095238095238095,0.2602739726027397,22,1.7272727272727273
813,deu_Latn,Deutsch,"Für eine Tageswanderung auf einer einfachen Route braucht es nicht viel Vorbereitung und jeder, der einigermaßen fit ist, kann sie genießen.",dev,37,140,21,1.7619047619047619,0.2642857142857143,22,1.6818181818181819
